unitid,applications,admitted,enrolled,acceptance_rate,sat_verbal_25,sat_verbal_75,sat_math_25,sat_math_75,sat_total_25,sat_total_75,act_composite_25,act_composite_75,act_english_25,act_english_75,act_math_25,act_math_75,selectivity_tier,test_policy,financial_aid_policy,gpa_average
204909,5708,2892.0,428.0,0.5066573230553609,550.0,685.0,555.0,665.0,1105.0,1350.0,25.0,31.0,24.0,30.0,25.0,29.0,Less Selective,Required,Need-blind,3.4542918978529613
204936,3498,2914.0,519.0,0.8330474556889651,,,,,,,23.0,28.0,21.0,27.0,23.0,27.0,Less Selective,Required,Need-blind,3.3305692592178513
205054,168,120.0,50.0,0.7142857142857143,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5428462654213404
205391,355,326.0,66.0,0.9183098591549296,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.161063629569362
205957,2265,1636.0,674.0,0.7222958057395144,570.0,660.0,530.0,630.0,1100.0,1290.0,23.0,29.0,23.0,31.0,21.0,27.0,Less Selective,Required,Need-blind,3.13453372101415
206048,4785,3817.0,504.0,0.7977011494252874,440.0,560.0,430.0,560.0,870.0,1120.0,15.0,22.0,14.0,21.0,15.0,22.0,Less Selective,Required,Need-blind,3.58325045473066
206084,11184,10606.0,2122.0,0.9483190271816881,530.0,640.0,520.0,660.0,1050.0,1300.0,22.0,28.0,20.0,27.0,21.0,28.0,Less Selective,Required,Need-blind,3.0633260138573157
206349,613,515.0,114.0,0.8401305057096248,490.0,580.0,470.0,620.0,960.0,1200.0,21.0,25.0,21.0,25.0,20.0,24.0,Less Selective,Required,Need-blind,3.5515888121610026
206437,2287,1788.0,337.0,0.7818102317446436,508.0,590.0,548.0,625.0,1056.0,1215.0,21.0,28.0,19.0,27.0,20.0,27.0,Less Selective,Required,Need-blind,3.486107000115022
206491,12661,6676.0,204.0,0.5272885238132848,,,,,,,15.0,21.0,13.0,22.0,15.0,19.0,Less Selective,Required,Need-blind,3.480820122176687
206507,1877,1588.0,262.0,0.8460309003729355,430.0,540.0,430.0,510.0,860.0,1050.0,17.0,23.0,15.0,22.0,16.0,24.0,Less Selective,Required,Need-blind,3.166646907550887
206525,2956,2691.0,383.0,0.9103518267929634,540.0,640.0,530.0,620.0,1070.0,1260.0,20.0,27.0,19.0,25.0,19.0,26.0,Less Selective,Required,Need-blind,3.516919228540888
206589,7031,3819.0,452.0,0.5431659792348172,640.0,730.0,610.0,720.0,1250.0,1450.0,27.0,32.0,27.0,34.0,25.0,31.0,Less Selective,Required,Need-blind,3.4773516253558103
206604,8894,8463.0,1463.0,0.9515403642905329,470.0,620.0,443.0,610.0,913.0,1230.0,17.0,25.0,15.0,24.0,16.0,25.0,Less Selective,Required,Need-blind,3.4997343857836727
206622,16750,14694.0,1229.0,0.8772537313432835,530.0,658.0,530.0,640.0,1060.0,1298.0,22.0,29.0,22.0,29.0,20.0,27.0,Less Selective,Required,Need-blind,3.035576322825792
206695,5799,4658.0,1317.0,0.8032419382652182,480.0,600.0,460.0,610.0,940.0,1210.0,17.0,24.0,16.0,24.0,17.0,25.0,Less Selective,Required,Need-blind,3.1331568846730735
206835,688,530.0,195.0,0.7703488372093024,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5977724129986672
206941,4945,4043.0,1889.0,0.8175935288169869,,,,,,,17.0,24.0,17.0,24.0,16.0,23.0,Less Selective,Required,Need-blind,3.4411172391514944
207041,1161,761.0,370.0,0.6554694229112834,435.0,515.0,500.0,540.0,935.0,1055.0,16.0,22.0,15.0,22.0,15.0,20.0,Less Selective,Required,Need-blind,3.3230400871563717
207157,183,82.0,56.0,0.44808743169398907,430.0,468.0,408.0,460.0,838.0,928.0,17.0,22.0,16.0,22.0,16.0,21.0,Selective,Required,Need-blind,3.687967837928672
207263,1386,1375.0,666.0,0.9920634920634921,455.0,585.0,465.0,560.0,920.0,1145.0,18.0,23.0,17.0,24.0,16.0,22.0,Less Selective,Required,Need-blind,3.3340945775990494
207306,1293,859.0,340.0,0.6643464810518175,430.0,550.0,438.0,540.0,868.0,1090.0,16.0,22.0,15.0,21.0,16.0,21.0,Less Selective,Required,Need-blind,3.50139676239971
207324,1367,1327.0,323.0,0.9707388441843453,500.0,610.0,500.0,610.0,1000.0,1220.0,19.0,27.0,17.0,26.0,17.0,26.0,Less Selective,Required,Need-blind,3.272713090778295
207388,19612,13910.0,4670.0,0.7092596369569651,520.0,630.0,510.0,610.0,1030.0,1240.0,20.0,27.0,19.0,26.0,18.0,26.0,Less Selective,Required,Need-blind,3.4659394779524173
207403,3730,2077.0,428.0,0.5568364611260054,510.0,600.0,490.0,590.0,1000.0,1190.0,20.0,28.0,18.0,24.0,18.0,25.0,Less Selective,Required,Need-blind,3.144889327079477
207458,1432,1008.0,375.0,0.7039106145251397,,,,,,,20.0,26.0,20.0,27.0,18.0,25.0,Less Selective,Required,Need-blind,3.1145594565568224
207500,22337,17097.0,5198.0,0.7654116488337736,580.0,670.0,560.0,660.0,1140.0,1330.0,23.0,29.0,22.0,30.0,21.0,27.0,Less Selective,Required,Need-blind,3.3533401367991535
207582,3639,3588.0,853.0,0.9859851607584501,550.0,640.0,533.0,610.0,1083.0,1250.0,22.0,27.0,21.0,27.0,19.0,25.0,Less Selective,Required,Need-blind,3.1054913523033374
207722,1465,817.0,272.0,0.557679180887372,523.0,618.0,520.0,570.0,1043.0,1188.0,21.0,25.0,21.0,27.0,18.0,24.0,Less Selective,Required,Need-blind,3.203505074370348
207847,1221,981.0,530.0,0.8034398034398035,490.0,580.0,470.0,570.0,960.0,1150.0,18.0,23.0,17.0,23.0,16.0,23.0,Less Selective,Required,Need-blind,3.5426882420814136
207865,1689,1689.0,736.0,1.0,,,,,,,17.0,23.0,16.0,23.0,16.0,22.0,Less Selective,Required,Need-blind,3.062584933364241
207971,6631,3845.0,594.0,0.5798522093198613,590.0,740.0,560.0,750.0,1150.0,1490.0,24.0,33.0,24.0,35.0,24.0,31.0,Less Selective,Required,Need-blind,3.038841678830616
208479,134,128.0,94.0,0.9552238805970149,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1540766697394687
208646,1446,1428.0,267.0,0.9875518672199171,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.398827347566639
208822,3737,3603.0,603.0,0.9641423601819642,540.0,670.0,530.0,660.0,1070.0,1330.0,17.0,28.0,17.0,28.0,17.0,25.0,Less Selective,Required,Need-blind,3.0709296670049984
209056,6334,4721.0,553.0,0.7453425955162615,620.0,720.0,590.0,670.0,1210.0,1390.0,28.0,31.0,31.0,35.0,25.0,28.0,Less Selective,Required,Need-blind,3.2862662790231383
209065,1963,1726.0,345.0,0.8792664289353032,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3791440625757967
209287,317,158.0,58.0,0.49842271293375395,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.5011158910712945
209409,755,501.0,83.0,0.6635761589403973,520.0,635.0,490.0,680.0,1010.0,1315.0,,,,,,,Less Selective,Required,Need-blind,3.4664469237206514
209506,5006,4589.0,433.0,0.9166999600479425,525.0,650.0,520.0,650.0,1045.0,1300.0,22.0,26.0,20.0,24.0,21.0,26.0,Less Selective,Required,Need-blind,3.001696250907121
209542,29025,22886.0,4689.0,0.7884926787252369,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.365391630888655
209551,39400,33532.0,5032.0,0.8510659898477158,580.0,690.0,550.0,670.0,1130.0,1360.0,22.0,30.0,21.0,32.0,20.0,28.0,Less Selective,Required,Need-blind,3.3151954561901085
209603,658,451.0,119.0,0.6854103343465046,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2209521239953403
209612,2817,2585.0,400.0,0.9176428824991125,500.0,640.0,490.0,600.0,990.0,1240.0,17.0,28.0,16.0,25.0,16.0,27.0,Less Selective,Required,Need-blind,3.4587968856937
209807,8877,8070.0,1580.0,0.9090909090909091,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.558105026577021
209825,9041,8624.0,729.0,0.9538767835416436,620.0,693.0,570.0,663.0,1190.0,1356.0,25.0,30.0,23.0,30.0,24.0,27.0,Less Selective,Required,Need-blind,3.198938871052373
209922,10045,2728.0,351.0,0.2715778994524639,670.0,760.0,630.0,750.0,1300.0,1510.0,29.0,34.0,32.0,35.0,27.0,32.0,Selective,Required,Need-blind,3.7185354252988145
210146,3564,2946.0,657.0,0.8265993265993266,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.215595640840611
210304,825,483.0,26.0,0.5854545454545454,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3362015544314105
210331,546,490.0,140.0,0.8974358974358975,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.595030020456518
210401,4107,3249.0,504.0,0.7910883856829802,630.0,730.0,590.0,700.0,1220.0,1430.0,27.0,32.0,,,,,Less Selective,Required,Need-blind,3.318201288220863
210429,2898,2860.0,649.0,0.9868875086266391,438.0,575.0,430.0,533.0,868.0,1108.0,21.0,26.0,22.0,27.0,18.0,25.0,Less Selective,Required,Need-blind,3.4754393994766732
210492,593,440.0,75.0,0.7419898819561551,510.0,688.0,550.0,610.0,1060.0,1298.0,,,,,,,Less Selective,Required,Need-blind,3.1029100355309795
210571,5366,4623.0,348.0,0.8615355944837868,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4717332254004623
210669,5045,2953.0,283.0,0.5853320118929634,600.0,690.0,540.0,660.0,1140.0,1350.0,25.0,31.0,22.0,35.0,21.0,27.0,Less Selective,Required,Need-blind,3.505243311625923
210739,3636,2857.0,444.0,0.7857535753575358,550.0,650.0,540.0,640.0,1090.0,1290.0,24.0,28.0,23.0,28.0,23.0,27.0,Less Selective,Required,Need-blind,3.0120674083846453
210775,5491,3422.0,414.0,0.6232016026224731,528.0,620.0,538.0,633.0,1066.0,1253.0,,,,,,,Less Selective,Required,Need-blind,3.448347349405736
211024,202,182.0,66.0,0.900990099009901,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.567161823243823
211088,6688,5296.0,420.0,0.7918660287081339,553.0,650.0,530.0,660.0,1083.0,1310.0,26.0,30.0,24.0,35.0,19.0,27.0,Less Selective,Required,Need-blind,3.0202299065886478
211273,3278,1018.0,361.0,0.3105552165954851,670.0,740.0,630.0,730.0,1300.0,1470.0,30.0,33.0,31.0,35.0,26.0,32.0,Selective,Required,Need-blind,3.7051732829897515
211291,11010,3524.0,1030.0,0.3200726612170754,640.0,710.0,660.0,740.0,1300.0,1450.0,31.0,33.0,31.0,35.0,27.0,31.0,Selective,Required,Need-blind,3.5674956012628223
211352,2467,1707.0,76.0,0.6919335224969598,557.0,632.0,512.0,625.0,1069.0,1257.0,,,,,,,Less Selective,Required,Need-blind,3.0785704980267026
211431,1326,1155.0,227.0,0.8710407239819005,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.220175243288252
211440,33707,3843.0,1708.0,0.11401192630610853,730.0,770.0,770.0,800.0,1500.0,1570.0,34.0,35.0,34.0,35.0,33.0,36.0,Highly Selective,Required,Need-blind,3.8990079319417466
211468,1152,1142.0,155.0,0.9913194444444444,520.0,660.0,480.0,570.0,1000.0,1230.0,,,,,,,Less Selective,Required,Need-blind,3.4889486781922
211477,594,154.0,94.0,0.25925925925925924,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.572739637906516
211556,4169,2923.0,332.0,0.7011273686735429,550.0,670.0,520.0,620.0,1070.0,1290.0,23.0,27.0,22.0,30.0,22.0,26.0,Less Selective,Required,Need-blind,3.020586605992951
211583,2559,2025.0,178.0,0.7913247362250879,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5179947242384637
211893,446,31.0,25.0,0.06950672645739911,,,,,,,,,,,,,Elite,Test-optional,Need-blind,3.884651045120991
211981,2358,2181.0,485.0,0.9249363867684478,550.0,650.0,520.0,620.0,1070.0,1270.0,24.0,27.0,22.0,25.0,21.0,26.0,Less Selective,Required,Need-blind,3.5265332170543546
212009,7185,3095.0,525.0,0.43075852470424497,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.6698593394631596
212054,40204,31171.0,2883.0,0.7753208635956621,610.0,700.0,620.0,730.0,1230.0,1430.0,27.0,33.0,26.0,35.0,25.0,31.0,Less Selective,Required,Need-blind,3.422405146413918
212106,14112,11128.0,1477.0,0.7885487528344671,590.0,680.0,570.0,670.0,1160.0,1350.0,26.0,31.0,24.0,33.0,25.0,29.0,Less Selective,Required,Need-blind,3.4851115435066946
212115,7398,6871.0,1397.0,0.928764530954312,480.0,590.0,490.0,580.0,970.0,1170.0,20.0,25.0,18.0,23.0,18.0,25.0,Less Selective,Required,Need-blind,3.4860959312265853
212133,2852,2670.0,503.0,0.9361851332398317,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4819082424265937
212197,3551,2726.0,529.0,0.7676710785694171,560.0,650.0,530.0,630.0,1090.0,1280.0,19.0,29.0,19.0,29.0,19.0,27.0,Less Selective,Required,Need-blind,3.0806652587106207
212577,9231,2938.0,553.0,0.3182753764489221,658.0,730.0,640.0,730.0,1298.0,1460.0,29.0,32.0,29.0,35.0,27.0,31.0,Selective,Required,Need-blind,3.6859887156436972
212601,6331,4856.0,619.0,0.7670194282103933,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2721751469272817
212674,7123,3384.0,604.0,0.47508072441387056,630.0,720.0,610.0,740.0,1240.0,1460.0,27.0,32.0,27.0,34.0,23.0,31.0,Selective,Required,Need-blind,3.6559656315930598
212805,2034,1493.0,557.0,0.7340216322517208,566.0,684.0,562.0,690.0,1128.0,1374.0,23.0,31.0,22.0,33.0,21.0,29.0,Less Selective,Required,Need-blind,3.569222466777601
212832,1111,1040.0,184.0,0.9360936093609361,528.0,590.0,520.0,590.0,1048.0,1180.0,,,,,,,Less Selective,Required,Need-blind,3.5036687892482274
212911,6391,825.0,373.0,0.12908777969018934,710.0,760.0,720.0,780.0,1430.0,1540.0,33.0,35.0,33.0,35.0,30.0,34.0,Highly Selective,Required,Need-blind,3.8917573355174566
212984,2653,1969.0,471.0,0.7421786656615152,480.0,565.0,470.0,565.0,950.0,1130.0,,,,,,,Less Selective,Required,Need-blind,3.4973686989974353
213011,1958,1536.0,281.0,0.7844739530132788,530.0,640.0,520.0,620.0,1050.0,1260.0,26.0,28.0,,,,,Less Selective,Required,Need-blind,3.1728635400834353
213020,9422,8593.0,2032.0,0.9120144343026958,480.0,600.0,460.0,570.0,940.0,1170.0,17.0,24.0,16.0,24.0,16.0,23.0,Less Selective,Required,Need-blind,3.050341421368513
213233,314,303.0,232.0,0.964968152866242,480.0,570.0,470.0,570.0,950.0,1140.0,,,,,,,Less Selective,Required,Need-blind,3.5363844074815036
213251,2917,2090.0,390.0,0.7164895440521083,550.0,660.0,520.0,620.0,1070.0,1280.0,22.0,29.0,21.0,26.0,21.0,27.0,Less Selective,Required,Need-blind,3.074068992548107
213303,1789,1424.0,191.0,0.7959754052543321,460.0,570.0,450.0,560.0,910.0,1130.0,,,,,,,Less Selective,Required,Need-blind,3.542978175843994
213321,3206,2988.0,396.0,0.9320024953212727,520.0,620.0,540.0,620.0,1060.0,1240.0,19.0,25.0,,,,,Less Selective,Required,Need-blind,3.075238710802809
213349,8170,7748.0,1601.0,0.9483476132190942,540.0,650.0,530.0,620.0,1070.0,1270.0,,,,,,,Less Selective,Required,Need-blind,3.25193240268164
213358,2063,1601.0,172.0,0.7760542898691226,550.0,640.0,505.0,595.0,1055.0,1235.0,,,,,,,Less Selective,Required,Need-blind,3.3420561659967207
213367,4845,4176.0,465.0,0.8619195046439628,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4554556569180557
213385,9874,3107.0,697.0,0.3146647761798663,670.0,730.0,670.0,760.0,1340.0,1490.0,30.0,33.0,31.0,35.0,27.0,32.0,Selective,Required,Need-blind,3.5176501265664926
213400,395,376.0,179.0,0.9518987341772152,540.0,660.0,540.0,610.0,1080.0,1270.0,21.0,23.0,20.0,24.0,19.0,24.0,Less Selective,Required,Need-blind,3.2777074204507066
213507,3275,2441.0,480.0,0.7453435114503817,553.0,660.0,540.0,640.0,1093.0,1300.0,,,,,,,Less Selective,Required,Need-blind,3.5848898561453115
213543,18415,5389.0,1531.0,0.29264186804235676,670.0,730.0,680.0,760.0,1350.0,1490.0,31.0,33.0,31.0,35.0,28.0,32.0,Selective,Required,Need-blind,3.744623321026479
213598,5987,4692.0,551.0,0.7836980123601136,450.0,530.0,420.0,520.0,870.0,1050.0,18.0,22.0,17.0,21.0,16.0,21.0,Less Selective,Required,Need-blind,3.242033982269923
213668,3225,2189.0,293.0,0.6787596899224806,540.0,643.0,530.0,630.0,1070.0,1273.0,23.0,30.0,22.0,29.0,20.0,27.0,Less Selective,Required,Need-blind,3.0869307618212845
213774,825,790.0,119.0,0.9575757575757575,360.0,445.0,365.0,490.0,725.0,935.0,,,,,,,Less Selective,Required,Need-blind,3.1795821393506087
213826,3136,2625.0,422.0,0.8370535714285714,530.0,640.0,520.0,600.0,1050.0,1240.0,21.0,26.0,20.0,25.0,20.0,27.0,Less Selective,Required,Need-blind,3.359728896340059
213914,103,75.0,45.0,0.7281553398058253,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.31106176194991
213987,3500,2913.0,571.0,0.8322857142857143,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.424665637616408
213996,2375,1864.0,596.0,0.7848421052631579,560.0,670.0,540.0,670.0,1100.0,1340.0,22.0,30.0,22.0,30.0,21.0,29.0,Less Selective,Required,Need-blind,3.18424195966131
214041,6989,6249.0,1175.0,0.8941193303763056,520.0,620.0,510.0,590.0,1030.0,1210.0,,,,,,,Less Selective,Required,Need-blind,3.563214014792234
214069,2508,2129.0,408.0,0.8488835725677831,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.164279307519503
214148,1322,800.0,108.0,0.6051437216338881,605.0,688.0,628.0,723.0,1233.0,1411.0,25.0,31.0,24.0,34.0,23.0,29.0,Less Selective,Required,Need-blind,3.2251996339988644
214157,5115,2762.0,515.0,0.5399804496578691,540.0,630.0,520.0,600.0,1060.0,1230.0,24.0,28.0,,,,,Less Selective,Required,Need-blind,3.520708077856022
214166,2377,2149.0,324.0,0.9040807740849811,445.0,540.0,455.0,565.0,900.0,1105.0,15.0,24.0,15.0,23.0,20.0,24.0,Less Selective,Required,Need-blind,3.246117546932699
214175,4348,2783.0,427.0,0.640064397424103,630.0,710.0,600.0,690.0,1230.0,1400.0,28.0,31.0,27.0,33.0,25.0,30.0,Less Selective,Required,Need-blind,3.5845246339968524
214272,4212,3218.0,369.0,0.7640075973409307,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3323115233130434
214476,109,45.0,42.0,0.41284403669724773,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.5232253135457516
214528,129,65.0,48.0,0.5038759689922481,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.514824429278187
214591,4827,4620.0,866.0,0.9571162212554382,560.0,660.0,550.0,660.0,1110.0,1320.0,23.0,28.0,21.0,27.0,23.0,28.0,Less Selective,Required,Need-blind,3.2819424854279635
214625,643,600.0,125.0,0.9331259720062208,500.0,640.0,530.0,630.0,1030.0,1270.0,25.0,27.0,22.0,26.0,23.0,26.0,Less Selective,Required,Need-blind,3.00845628604818
214634,209,190.0,73.0,0.9090909090909091,550.0,620.0,490.0,610.0,1040.0,1230.0,,,,,,,Less Selective,Required,Need-blind,3.4041831243967247
214643,640,605.0,90.0,0.9453125,530.0,660.0,530.0,645.0,1060.0,1305.0,,,,,,,Less Selective,Required,Need-blind,3.140742323790481
214652,2240,2125.0,237.0,0.9486607142857143,540.0,640.0,530.0,640.0,1070.0,1280.0,,,,,,,Less Selective,Required,Need-blind,3.4909672521119512
214670,1848,1741.0,283.0,0.9420995670995671,575.0,660.0,565.0,655.0,1140.0,1315.0,20.0,28.0,20.0,26.0,17.0,26.0,Less Selective,Required,Need-blind,3.4222257167788337
214689,7134,6942.0,859.0,0.9730866274179983,530.0,630.0,520.0,630.0,1050.0,1260.0,22.0,27.0,20.0,25.0,18.0,25.0,Less Selective,Required,Need-blind,3.524525130414046
214698,1603,1478.0,165.0,0.9220212102308172,520.0,660.0,530.0,660.0,1050.0,1320.0,21.0,26.0,21.0,24.0,19.0,26.0,Less Selective,Required,Need-blind,3.5859726389286553
214704,5844,5676.0,591.0,0.971252566735113,540.0,650.0,550.0,660.0,1090.0,1310.0,26.0,29.0,22.0,34.0,22.0,27.0,Less Selective,Required,Need-blind,3.470265679757209
214713,10296,9924.0,1210.0,0.9638694638694638,560.0,650.0,550.0,670.0,1110.0,1320.0,26.0,30.0,24.0,31.0,24.0,29.0,Less Selective,Required,Need-blind,3.033234403069141
214731,2461,2346.0,442.0,0.9532710280373832,570.0,660.0,540.0,680.0,1110.0,1340.0,18.0,29.0,17.0,31.0,19.0,25.0,Less Selective,Required,Need-blind,3.1165997548469484
214740,481,445.0,98.0,0.9251559251559252,540.0,625.0,520.0,625.0,1060.0,1250.0,,,,,,,Less Selective,Required,Need-blind,3.398521987708734
214759,731,670.0,117.0,0.9165526675786594,540.0,630.0,540.0,635.0,1080.0,1265.0,,,,,,,Less Selective,Required,Need-blind,3.4544703906052634
214768,714,650.0,200.0,0.9103641456582633,540.0,650.0,520.0,670.0,1060.0,1320.0,,,,,,,Less Selective,Required,Need-blind,3.319943040315148
214777,85956,46605.0,9040.0,0.5421960072595281,610.0,690.0,610.0,710.0,1220.0,1400.0,27.0,32.0,25.0,33.0,25.0,31.0,Less Selective,Required,Need-blind,3.280092910976474
214786,581,550.0,124.0,0.9466437177280551,505.0,635.0,515.0,580.0,1020.0,1215.0,,,,,,,Less Selective,Required,Need-blind,3.522561317323756
214795,608,549.0,133.0,0.9029605263157895,550.0,620.0,530.0,610.0,1080.0,1230.0,,,,,,,Less Selective,Required,Need-blind,3.359602221598912
214801,6575,6051.0,909.0,0.9203041825095057,550.0,650.0,540.0,660.0,1090.0,1310.0,21.0,27.0,19.0,27.0,19.0,26.0,Less Selective,Required,Need-blind,3.4445480411900444
214810,816,743.0,157.0,0.9105392156862745,510.0,590.0,480.0,590.0,990.0,1180.0,,,,,,,Less Selective,Required,Need-blind,3.396645337100727
214829,2012,1855.0,185.0,0.9219681908548708,530.0,630.0,540.0,640.0,1070.0,1270.0,,,,,,,Less Selective,Required,Need-blind,3.0210908478072422
214971,192,168.0,18.0,0.875,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.412443542070202
215053,677,311.0,95.0,0.45937961595273263,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.578582406435797
215062,59465,3489.0,2416.0,0.05867316909106197,730.0,770.0,770.0,800.0,1500.0,1570.0,34.0,35.0,35.0,36.0,33.0,36.0,Elite,Required,Need-blind,3.8849176107821437
215105,1367,1069.0,250.0,0.7820043891733723,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.0787432365845495
215114,505,422.0,260.0,0.8356435643564356,520.0,650.0,530.0,610.0,1050.0,1260.0,23.0,27.0,,,,,Less Selective,Required,Need-blind,3.5016536982460207
215266,4985,4527.0,310.0,0.9081243731193581,520.0,630.0,510.0,630.0,1030.0,1260.0,22.0,31.0,23.0,31.0,20.0,29.0,Less Selective,Required,Need-blind,3.08270502097519
215275,2936,2875.0,388.0,0.9792234332425068,540.0,635.0,535.0,640.0,1075.0,1275.0,22.0,28.0,21.0,26.0,21.0,25.0,Less Selective,Required,Need-blind,3.2922223683153535
215284,3246,3113.0,474.0,0.959026494146642,520.0,625.0,520.0,630.0,1040.0,1255.0,19.0,32.0,19.0,31.0,17.0,28.0,Less Selective,Required,Need-blind,3.281986983440384
215293,58416,29034.0,4549.0,0.4970213640098603,640.0,720.0,630.0,730.0,1270.0,1450.0,29.0,33.0,27.0,35.0,26.0,31.0,Selective,Required,Need-blind,3.5183257270654624
215442,5291,5179.0,519.0,0.9788319788319788,520.0,650.0,515.0,590.0,1035.0,1240.0,19.0,27.0,18.0,27.0,17.0,23.0,Less Selective,Required,Need-blind,3.21121608399999
215655,7117,6446.0,766.0,0.9057187017001546,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1982388633721306
